individual,language_indiv,filename,file_origin,onset,offset,#phone,prev_phone,next_phone,speaker,assimilation,grade,code_assim,nb_stimuli,language_indiv_code,language_stimuli,language_stimuli_code
74,english,TU72,participant4/participant4_tur6,13.24,13.62,œ,d,ʃ,TU-participant4,u,1,3,53,0,TU,5
74,english,FR4232,participant8/participant8_fr15,14.0,14.71,œ,z,f,FR-participant8,ɛ,3,6,54,0,FR,0
74,english,GR268,participant4/participant4_ger7,25.07,25.67,ʏ,f,s,GR-participant4,ʌ,1,7,55,0,GR,3
74,english,GLO74,S02M_L102_V6_M1_N3_CS0,NA,NA,ɔ,p,p,S02M,ɑ,4,9,56,0,GL,4
74,english,ES350,participant5/participant5_est5,12.88,13.61,a:,k,r,ES-participant5,oʊ,1,4,57,0,ES,6
74,english,FR409,participant6/participant6_fr5,9.07,9.62,y,f,f,FR-participant6,ɪ,3,0,58,0,FR,0
74,english,BR985,participant5/participant5_br7,13.74,14.17,ɔ,k,f,BR-participant5,ɑ,1,9,59,0,BR,2
74,english,EN1219,participant3/participant3_en15,24.94,25.36,ɑ,f,s,EN-participant3,æ,1,8,60,0,EN,1
74,english,BR333,participant4/participant4_br8,7.17,7.62,õ,m,d,BR-participant4,ɑ,1,9,61,0,BR,2
74,english,BR7,participant2/participant2_br3,18.53,19.15,ɐ̃,m,d,BR-participant2,eɪ,0,5,62,0,BR,2
74,english,GR444,participant3/participant3_ger2,24.15,24.68,yː,ks,d,GR-participant3,u,3,3,63,0,GR,3
74,english,FR2299,participant3/participant3_fr4,39.64,40.07,y,z,b,FR-participant3,ɛ,0,6,64,0,FR,0
74,english,FR780,participant2/participant2_fr2,22.53,22.91,i,z,f,FR-participant2,i,3,1,65,0,FR,0
74,english,BR815,participant1/participant1_br1,25.98,26.52,e,s,p,BR-participant1,ɛ,0,6,66,0,BR,2
74,english,EN2718,participant8/participant8_en17,34.1144,34.6926,ɑ,b,f,EN-participant8,ɑ,3,9,67,0,EN,1
74,english,ES213,participant1/participant1_est2,0.99,1.48,ø:,s,t,ES-participant1,u,1,3,68,0,ES,6
74,english,GLO13,S01F_L086_V6_M1_N3_CS0,NA,NA,ɛ,p,p,S01F,eɪ,3,5,69,0,GL,4
74,english,FR4475,participant8/participant8_fr24,26.56,27.19,ɔ,f,f,FR-participant8,ʊ,1,2,70,0,FR,0
74,english,GLO155,S07F_L088_V6_M1_N3_CS0,NA,NA,i,t,t,S07F,ɪ,4,0,71,0,GL,4
74,english,EN19,participant6/participant6_en4,12.3981,12.80844,i,z,b,EN-participant6,i,3,1,72,0,EN,1
74,english,TU22,participant2/participant2_tur1,17.26,17.63,ɯ,t,s,TU-participant2,ʊ,1,2,73,0,TU,5
74,english,GR211,participant2/participant2_ger8,17.2,17.55,ʏ,b,s,GR-participant2,u,1,3,74,0,GR,3
75,english,FR1834,participant3/participant3_fr11,9.38,9.97,ø,z,f,FR-participant3,ʊ,1,2,0,0,FR,0
75,english,BR1029,participant5/participant5_br9,16.64,17.08,ĩ,s,p,BR-participant5,i,1,1,1,0,BR,2
75,english,EN1888,participant1/participant1_en3,17.84,18.1801,i,z,b,EN-participant1,i,3,1,2,0,EN,1
75,english,GR95,participant6/participant6_ger4,18.36,18.7,ʏ,n,t,GR-participant6,oʊ,1,4,3,0,GR,3
75,english,GLO90,S07F_L080_V6_M1_N3_CS0,NA,NA,ɛ,t,t,S07F,ɛ,2,6,4,0,GL,4
75,english,ES16,participant2/participant2_est4,10.92,11.42,æ:,s,t,ES-participant2,æ,2,8,5,0,ES,6
75,english,FR4487,participant8/participant8_fr32,3.54,4.14,ɑ̃,f,f,FR-participant8,ɑ,0,9,6,0,FR,0
75,english,TU190,participant3/participant3_tur4,1.96,2.18,u,g,g,TU-participant3,u,1,3,7,0,TU,5
75,english,BR853,participant1/participant1_br4,35.56,36.1,õ,k,b,BR-participant1,oʊ,2,4,8,0,BR,2
75,english,EN156,participant6/participant6_en15,37.4,37.95,ɛ,f,s,EN-participant6,ɛ,1,6,9,0,EN,1
75,english,FR2693,participant1/participant1_fr19,26.74,27.29,ɛ̃,f,z,FR-participant1,ʊ,0,2,10,0,FR,0
75,english,GR142,participant2/participant2_ger9,22.87,23.23,ɪ,ɡ,s,GR-participant2,ɛ,1,6,11,0,GR,3
75,english,BR463,participant3/participant3_br5,8.0,8.36,o,k,s,BR-participant3,ʊ,1,2,12,0,BR,2
75,english,GLO106,S04F_L142_V6_M1_N3_CS0,NA,NA,o,p,p,S04F,u,4,3,13,0,GL,4
75,english,ES339,participant5/participant5_est1,18.42,18.92,ø:,m,v,ES-participant5,ɛ,0,6,14,0,ES,6
75,english,EN2346,participant5/participant5_en7,30.19,30.6,oʊ,f,s,EN-participant5,oʊ,2,4,15,0,EN,1
75,english,FR1644,participant4/participant4_fr18,9.1,9.48,o,z,f,FR-participant4,ʊ,2,2,16,0,FR,0
75,english,GR560,participant1/participant1_ger11,26.22,26.73,uː,z,t,GR-participant1,u,3,3,17,0,GR,3
75,english,BR1014,participant5/participant5_br6,15.72,16.12,e,d,s,BR-participant5,i,1,1,18,0,BR,2
75,english,TU104,participant4/participant4_tur2,15.25,15.64,œ,ʃ,v,TU-participant4,ʌ,1,7,19,0,TU,5
75,english,FR342,participant6/participant6_fr6,15.56,15.94,e,z,b,FR-participant6,ɪ,1,0,20,0,FR,0
75,english,GLO81,S05M_L075_V6_M1_N3_CS0,NA,NA,a,f,f,S05M,ɑ,2,9,21,0,GL,4
75,english,EN2145,participant7/participant7_en12,20.86,21.27,eɪ,t,f,EN-participant7,i,0,1,22,0,EN,1
75,english,BR4,participant2/participant2_br3,10.80000,11.37226,ɐ̃,z,b,BR-participant2,oʊ,1,4,23,0,BR,2
75,english,ES143,participant3/participant3_est1,8.69,9.08,i:,k,r,ES-participant3,i,2,1,24,0,ES,6
75,english,GR661,participant5/participant5_ger9,18.25000,18.91612,ʊ,f,t,GR-participant5,ʊ,3,2,25,0,GR,3
75,english,FR2061,participant3/participant3_fr13,4.82,5.36,œ,z,f,FR-participant3,ʌ,0,7,26,0,FR,0
75,english,EN1474,participant3/participant3_en6,27.39399,27.89758,u,f,s,EN-participant3,ʊ,0,2,27,0,EN,1
75,english,GLO77,S03M_L112_V6_M1_N3_CS0,NA,NA,aː,t,t,S03M,eɪ,1,5,28,0,GL,4
75,english,BR443,participant3/participant3_br7,12.85,13.3,ɛ,t,ʃ,BR-participant3,ɛ,1,6,29,0,BR,2
